Order ID,Customer Name,Gender,Product Details (Brand),Phone Number,Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value,City Code,Product Code,Value Count,,LOOKUP TABLE   ,LOOKUPVALUE,,Product,Product Code
146,Rabeya Das,Female,Khaadi,018-710-63009,39,Chittagong,"Ctg lalkanbazar,161 baggona,Silicon johora squre, Chittagong",5990,120,6110,018-710-63009,Low,3,2,0,,,,,,
147,Mahbuba Tahsin,Female,Amir Adnan,019-332-62035,25,Dhaka,503/4 malibagh bagan bari Dhaka,9550,70,9620,019-332-62035,Low,1,10,0,,,,,,
148,Ilma Das,Female,Faraz Manan,015-103-39110,39,Sylhet,"127 Aziz vilaa, komla bagan,Mojumdari, Sylhet",9000,120,9120,015-103-39110,High,4,9,1,,,,,,
149,Raisa Sobhan,Female,Amir Adnan,019-342-17601,24,Jessore,"House #15, Road #3, Bagherpara, Jessore",9550,120,9670,019-342-17601,High,14,10,1,,,,,,
150,Aminul Chowdhury,Male,Baroque,013-458-66304,22,Jamalpur,"Plot #8, Islampur, Jamalpur",7560,120,7680,013-458-66304,High,20,5,1,,,,,,
151,Sumaiya Karim,Female,Khaadi,017-306-86508,26,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",5990,120,6110,017-306-86508,Low,16,2,0,,,,,,
152,Mahbuba Ahmed,Female,Sapphire,017-134-31509,22,Dhaka,"Avenue-2,Road-13,House-905,Mirpur DOHS,Dhaka",7180,70,7250,017-134-31509,Low,1,3,0,,,,,,
153,Farhan Hossain,Male,Amir Adnan,013-946-38602,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9550,120,9670,013-946-38602,Low,3,10,0,,,,,,
154,Farinaj Ali,Female,Faraz Manan,015-874-11000,24,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9000,120,9120,015-874-11000,High,3,9,1,,,,,,
155,Ratul Siddique,Male,Baroque,018-316-39909,31,Chittagong,"Community bank Bangladesh ltd,Head office, Police Plaza,Concord shopping mall,Chittagong",7560,120,7680,018-316-39909,High,3,5,1,,,,,,
156,Saima Nawar,Female,Faraz Manan,013-704-35027,35,Tangail,"Flat #3, Building #14, Kalihati, Tangail",9000,120,9120,013-704-35027,Low,12,9,0,,,,,,
157,Tahmina Rowshan,Female,Maria B.,019-433-25140,44,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,019-433-25140,High,3,8,1,,,,,,
158,Shafi Hossain,Male,Mushq,013-591-58041,46,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6890,120,7010,013-591-58041,Low,3,4,0,,,,,,
159,Nusrat Karim,Female,Khaadi,016-132-30400,29,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",5990,120,6110,016-132-30400,Low,4,2,0,,,,,,
160,Farinaj Ali,Female,Khaadi,019-583-81500,37,Dhaka,"mirpur 12,Cantonment osmany hall,MIST female wings",5990,70,6060,019-583-81500,Low,1,2,0,,,,,,
161,Tashpia Fairooz,Female,Khaadi,015-780-87702,30,Dhaka,"376/1, grand dalia apartment, sixth floor,flat B 4, west,monipur, mirpur 2, dhaka 1216,Dhaka",5990,70,6060,015-780-87702,Low,1,2,0,,,,,,
162,Abdullah Ali,Male,Khaadi,013-172-56100,32,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,013-172-56100,Low,1,2,0,,,,,,
163,Ilma Karim,Female,Khaadi,017-812-57021,46,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",5990,120,6110,017-812-57021,Low,18,2,0,,,,,,
164,Ayesha Tahsin,Female,Celina,016-389-15041,40,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",5599,120,5719,016-389-15041,Low,19,1,0,,,,,,
165,Raisa Islam,Female,Sapphire,017-306-33009,28,Kushtia,"House #14, Road #8, Bheramara, Kushtia",7180,120,7300,017-306-33009,Low,16,3,0,,,,,,
166,Nusrat Tabassum,Female,Amir Adnan,013-117-49709,40,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",9550,120,9670,013-117-49709,Low,14,10,0,,,,,,
167,Sharmin Noor,Female,Celina,017-222-86608,46,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",5599,120,5719,017-222-86608,High,8,1,1,,,,,,
168,Farhana Sobhan,Female,Amir Adnan,013-900-80302,31,Dinajpur,"Plot #9, Phulbari, Dinajpur",9550,120,9670,013-900-80302,Low,18,10,0,,,,,,
169,Nazia Hossain,Female,Sapphire,015-368-32038,31,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",7180,120,7300,015-368-32038,High,13,3,1,,,,,,
170,Tamanna Nawar,Female,Khaadi,013-570-24085,23,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",5990,120,6110,013-570-24085,Low,5,2,0,,,,,,
171,Himeka Mahi,Female,Khaadi,017-866-75094,27,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,017-866-75094,Low,1,2,0,,,,,,
172,Ayesha Ahmed,Female,Khaadi,015-592-16507,34,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",5990,120,6110,015-592-16507,Low,15,2,0,,,,,,
173,Tamanna Das,Female,Khaadi,015-770-19803,41,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",5990,120,6110,015-770-19803,Low,14,2,0,,,,,,
174,Mostafa Hassan,Male,Khaadi,016-820-42047,30,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5990,120,6110,016-820-42047,Low,3,2,0,,,,,,
175,Nafisa Mahi,Female,Maria B.,017-367-61999,27,Tangail,"House #16, Road #11, Gopalpur, Tangail",7500,120,7620,017-367-61999,Low,12,8,0,,,,,,
176,Sabina Ahmed,Female,Baroque,018-670-61408,25,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",7560,120,7680,018-670-61408,Low,14,5,0,,,,,,
177,Raisa Khan,Female,Maria B.,018-953-78097,43,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,018-953-78097,Low,1,8,0,,,,,,
178,Wamia Tahsin,Female,Khaadi,018-300-42105,45,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,018-300-42105,Low,1,2,0,,,,,,
179,Sharmin Biswas,Female,Celina,015-418-32201,43,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5599,120,5719,015-418-32201,Low,3,1,0,,,,,,
180,Salman Ibnat,Male,Mushq,019-613-59604,43,Khulna,"House #1, Lane #5, Sonadanga, Khulna",6890,120,7010,019-613-59604,Low,6,4,0,,,,,,
181,Nowshin Mahi,Female,Sana Safinaz,017-233-87809,41,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,017-233-87809,Low,1,6,0,,,,,,
182,Miniba Haque,Female,Maria B.,018-412-87003,46,Chittagong,"C/o- Syed Asad Uddin Ahmed,Shams monzil,R/ A jalali -32,eletric supply road,Amborkh",7500,120,7620,018-412-87003,High,3,8,1,,,,,,
183,Mostafa Islam,Male,Baroque,016-736-13510,25,Dhaka,"1,biren bose street (China complex),mitf ord road, Dhaka",7560,70,7630,016-736-13510,Low,1,5,0,,,,,,
184,Salman Alam,Male,Maria B.,019-858-63309,40,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,019-858-63309,Low,1,8,0,,,,,,
185,Saima Tabassum,Female,Baroque,017-795-74504,48,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7560,120,7680,017-795-74504,Low,3,5,0,,,,,,
186,Nowshin Sabah,Female,Ethnic,018-268-19730,31,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6500,120,6620,018-268-19730,Low,3,7,0,,,,,,
187,Farhana Biswas,Female,Khaadi,016-531-59049,28,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,016-531-59049,Low,1,2,0,,,,,,
188,Irina Nawar,Female,Amir Adnan,019-850-30656,41,Rajshahi,"BRAC Bank Limited,CDA Avenue,Branch Hosna Kalam,Complex, Plot 64, Rajshahi",9550,120,9670,019-850-30656,Low,7,10,0,,,,,,
189,Raisa Noor,Female,Amir Adnan,013-831-50201,37,Dhaka,"House 02,Road 04 Block B,banasree Rampura,Dhaka",9550,70,9620,013-831-50201,High,1,10,1,,,,,,
190,Nowshin Chowdhury,Female,Faraz Manan,015-231-48106,45,Cox's Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",9000,120,9120,015-231-48106,High,5,9,1,,,,,,
191,Rabeya Ahmed,Female,Maria B.,015-512-25093,48,Jamalpur,"Plot #8, Islampur, Jamalpur",7500,120,7620,015-512-25093,High,20,8,1,,,,,,
192,Lamisa Tahsin,Female,Baroque,016-649-99062,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7560,120,7680,016-649-99062,Low,3,5,0,,,,,,
193,Farhan Hossain,Male,Ethnic,019-689-66067,48,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",6500,120,6620,019-689-66067,Low,18,7,0,,,,,,
194,Arabi Haque,Female,Maria B.,018-635-31008,48,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,018-635-31008,Low,3,8,0,,,,,,
195,Farhana Islam,Female,Maria B.,018-644-82806,37,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,018-644-82806,Low,1,8,0,,,,,,
196,Nusrat Ali,Female,Faraz Manan,019-782-35306,40,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,019-782-35306,Low,1,9,0,,,,,,
197,Fahim Khan,Male,Celina,018-633-61017,28,Khulna,"House #1, Lane #5, Sonadanga, Khulna",5599,120,5719,018-633-61017,High,6,1,1,,,,,,
198,Fabliha Sabrin,Female,Amir Adnan,015-691-63404,32,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9550,70,9620,015-691-63404,Low,1,10,0,,,,,,
199,Faiza Tabassum,Female,Ethnic,015-981-99955,28,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",6500,120,6620,015-981-99955,High,16,7,1,,,,,,
200,Rabeya Khan,Female,Sapphire,018-259-51108,22,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7180,70,7250,018-259-51108,Low,1,3,0,,,,,,
201,Maria Jahan,Female,Sapphire,017-973-83065,28,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",7180,120,7300,017-973-83065,Low,20,3,0,,,,,,
202,Imran Sakib,Male,Sana Safinaz,019-891-48601,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,019-891-48601,Low,1,6,0,,,,,,
203,Ayesha Khan,Female,Baroque,019-463-41707,50,Kushtia,"Plot #6, Kumarkhali, Kushtia",7560,120,7680,019-463-41707,High,16,5,1,,,,,,
204,Ayesha Fairooz,Female,Sana Safinaz,015-948-59509,22,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",10590,70,10660,015-948-59509,Low,1,6,0,,,,,,
205,Mahir Hassan,Male,Maria B.,015-986-80110,24,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,015-986-80110,High,1,8,1,,,,,,
206,Lamia Sabah,Female,Baroque,019-860-96706,25,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",7560,120,7680,019-860-96706,Low,9,5,0,,,,,,
207,Simanto Uddin,Male,Maria B.,016-316-42605,28,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",7500,120,7620,016-316-42605,Low,4,8,0,,,,,,
208,Nusrat Ahmed,Female,Sapphire,019-552-42207,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7180,70,7250,019-552-42207,Low,1,3,0,,,,,,
209,Labiba Ali,Female,Baroque,013-255-70519,42,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7560,120,7680,013-255-70519,Low,3,5,0,,,,,,
210,Labiba Noor,Female,Faraz Manan,016-707-26066,49,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9000,120,9120,016-707-26066,Low,3,9,0,,,,,,
211,Sujana Das,Female,Mushq,016-433-28092,22,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",6890,120,7010,016-433-28092,High,16,4,1,,,,,,
212,Labony Akhtar,Female,Celina,018-578-94098,49,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,018-578-94098,Low,3,1,0,,,,,,
213,Jannatul Hossain,Female,Sana Safinaz,019-823-58504,41,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",10590,120,10710,019-823-58504,Low,15,6,0,,,,,,
214,Raisa Ali,Female,Sana Safinaz,017-538-22057,38,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,017-538-22057,High,1,6,1,,,,,,
215,Farinaj Islam,Female,Mushq,019-771-41203,30,Bogura,"Plot #7, Sherpur, Bogura",6890,120,7010,019-771-41203,High,17,4,1,,,,,,
216,Nowshin Mahi,Female,Faraz Manan,016-214-90887,40,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,016-214-90887,Low,1,9,0,,,,,,
217,Jamil Morshed,Male,Khaadi,019-475-30839,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,019-475-30839,High,3,2,1,,,,,,
218,Tashpia Ali,Female,Sana Safinaz,013-188-60018,44,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,013-188-60018,Low,1,6,0,,,,,,
219,Sabina Karim,Female,Celina,015-614-94808,42,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,015-614-94808,High,1,1,1,,,,,,
220,Raisa Nawar,Female,Mushq,017-273-47051,44,Comilla,"House #6, Lane #6, Kandirpar, Comilla",6890,120,7010,017-273-47051,Low,10,4,0,,,,,,
221,Ilma Karim,Female,Mushq,013-846-30007,39,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,013-846-30007,Low,3,4,0,,,,,,
222,Arabi Akhtar,Female,Amir Adnan,015-696-95003,23,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",9550,120,9670,015-696-95003,Low,3,10,0,,,,,,
223,Tashfia Ahmed,Female,Maria B.,019-233-64069,34,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,019-233-64069,High,1,8,1,,,,,,
224,Saima Sabrin,Female,Baroque,019-434-75402,32,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7560,120,7680,019-434-75402,Low,3,5,0,,,,,,
225,Farib Islam,Male,Ethnic,019-374-14041,45,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,019-374-14041,Low,1,7,0,,,,,,
226,Anisha Tahsin,Female,Sana Safinaz,016-313-95053,23,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,016-313-95053,Low,1,6,0,,,,,,
227,Parthib Ahmed,Male,Celina,015-227-46709,40,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,015-227-46709,High,1,1,1,,,,,,
228,Tamanna Rowshan,Female,Baroque,019-994-35106,48,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,019-994-35106,Low,1,5,0,,,,,,
229,Sabina Tahsin,Female,Ethnic,019-140-53083,48,Tangail,"Flat #3, Building #14, Kalihati, Tangail",6500,120,6620,019-140-53083,Low,12,7,0,,,,,,
230,Labiba Jahan,Female,Sana Safinaz,015-577-23304,24,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",10590,120,10710,015-577-23304,Low,11,6,0,,,,,,
231,Alishba Haque,Female,Sana Safinaz,019-402-13806,24,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,019-402-13806,High,1,6,1,,,,,,
232,Shahid Yasir,Male,Sana Safinaz,019-790-15700,31,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,019-790-15700,High,3,6,1,,,,,,
233,Sumaiya Khan,Female,Sana Safinaz,015-870-50096,22,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,015-870-50096,High,3,6,1,,,,,,
234,Labiba Nur,Female,Sana Safinaz,019-264-63011,40,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,019-264-63011,High,3,6,1,,,,,,
235,Anisha Ahmed,Female,Sana Safinaz,017-210-37201,41,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",10590,120,10710,017-210-37201,High,7,6,1,,,,,,
236,Raisa Das,Female,Sana Safinaz,019-110-39006,28,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",10590,120,10710,019-110-39006,High,20,6,1,,,,,,
237,Sharmin Noor,Female,Sana Safinaz,019-531-45603,23,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",10590,120,10710,019-531-45603,High,3,6,1,,,,,,
238,Sabina Ahmed,Female,Sana Safinaz,017-218-97409,32,Barisal,"House #10, Lane #3, Natullabad, Barisal",10590,120,10710,017-218-97409,High,8,6,1,,,,,,
239,Simanto Chowdhury,Male,Sana Safinaz,017-106-35104,23,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,017-106-35104,High,1,6,1,,,,,,
240,Sadman Zaman,Male,Sana Safinaz,018-734-64005,23,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",10590,120,10710,018-734-64005,High,18,6,1,,,,,,
241,Miniba Ahmed,Female,Sana Safinaz,019-514-13033,30,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",10590,120,10710,019-514-13033,High,7,6,1,,,,,,
242,Ayesha Fairooz,Female,Ethnic,013-167-73021,36,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6500,120,6620,013-167-73021,High,3,7,1,,,,,,
243,Abonty Khan,Female,Amir Adnan,018-335-52056,28,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,018-335-52056,Low,1,10,0,,,,,,
244,Miniba Khan,Female,Baroque,018-968-55006,43,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",7560,120,7680,018-968-55006,High,8,5,1,,,,,,
245,Miniba Hossain,Female,Sapphire,019-531-42049,41,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7180,70,7250,019-531-42049,Low,1,3,0,,,,,,
246,Nazia Fairooz,Female,Baroque,015-846-73036,23,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",7560,120,7680,015-846-73036,Low,6,5,0,,,,,,
247,Mahbuba Tabassum,Female,Mushq,018-426-58697,29,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6890,120,7010,018-426-58697,Low,3,4,0,,,,,,
248,Mahir Uddin,Male,Sana Safinaz,017-777-85981,45,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",10590,120,10710,017-777-85981,Low,4,6,0,,,,,,
249,Arabi Sobhan,Female,Celina,016-992-30993,35,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",5599,120,5719,016-992-30993,High,6,1,1,,,,,,
250,Tahmina Sabrin,Female,Khaadi,019-490-47297,49,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,019-490-47297,Low,1,2,0,,,,,,
251,Miniba Nur,Female,Khaadi,016-739-29062,33,Tangail,"Flat #3, Building #14, Kalihati, Tangail",5990,120,6110,016-739-29062,Low,12,2,0,,,,,,
252,Tashpia Ahmed,Female,Sapphire,015-409-51850,47,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7180,120,7300,015-409-51850,Low,3,3,0,,,,,,
253,Abrar Chowdhury,Male,Sana Safinaz,013-904-35004,37,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,013-904-35004,Low,3,6,0,,,,,,
254,iqdidar Yasir,Male,Sapphire,015-321-68903,35,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,015-321-68903,High,19,3,1,,,,,,
255,Raisa Chowdhury,Female,Ethnic,016-943-40543,38,Khulna,"House #1, Lane #5, Sonadanga, Khulna",6500,120,6620,016-943-40543,Low,6,7,0,,,,,,
256,Nafis Islam,Male,Amir Adnan,018-622-49531,42,Khulna,"Plot #7, DA Khan Road, Khulna",9550,120,9670,018-622-49531,Low,6,10,0,,,,,,
257,Tanjim Ahmed,Male,Sapphire,015-984-66986,22,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,015-984-66986,High,19,3,1,,,,,,
258,Maria Rahman,Female,Khaadi,019-132-40946,46,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,019-132-40946,Low,1,2,0,,,,,,
259,Lamisa Biswas,Female,Celina,013-878-59994,48,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,013-878-59994,Low,3,1,0,,,,,,
260,Mahbuba Hossain,Female,Khaadi,017-482-16950,27,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,017-482-16950,Low,1,2,0,,,,,,
261,Wamia Sobhan,Female,Celina,016-348-35968,49,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",5599,120,5719,016-348-35968,Low,4,1,0,,,,,,
262,Anisha Khan,Female,Sapphire,019-749-81915,41,Barisal,"House #10, Lane #3, Natullabad, Barisal",7180,120,7300,019-749-81915,Low,8,3,0,,,,,,
263,Miniba Nawar,Female,Ethnic,019-850-47071,30,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",6500,120,6620,019-850-47071,Low,18,7,0,,,,,,
264,Nusrat Hossain,Female,Maria B.,019-524-16080,34,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,019-524-16080,Low,3,8,0,,,,,,
265,Nazia Tabassum,Female,Ethnic,018-356-18026,30,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",6500,120,6620,018-356-18026,Low,7,7,0,,,,,,
266,Tamanna Ahmed,Female,Maria B.,018-823-16089,30,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,018-823-16089,Low,3,8,0,,,,,,
267,Nowshin Tasnim,Female,Khaadi,016-207-60228,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,016-207-60228,Low,3,2,0,,,,,,
268,Raisa Ferdous,Female,Khaadi,018-444-81404,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,018-444-81404,Low,1,2,0,,,,,,
269,Anisha Ahmed,Female,Sana Safinaz,018-744-78032,43,Kushtia,"Plot #6, Kumarkhali, Kushtia",10590,120,10710,018-744-78032,Low,16,6,0,,,,,,
270,Ayesha Noor,Female,Faraz Manan,019-253-80094,48,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",9000,120,9120,019-253-80094,High,4,9,1,,,,,,
271,Rabeya Akhtar,Female,Sapphire,015-286-50402,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,015-286-50402,High,1,3,1,,,,,,
272,Tahmina Nur,Female,Khaadi,015-552-90405,47,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",5990,120,6110,015-552-90405,Low,3,2,0,,,,,,
273,Rabeya Sabrin,Female,Celina,017-579-15209,46,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",5599,120,5719,017-579-15209,Low,9,1,0,,,,,,
274,Sabina Fairooz,Female,Faraz Manan,019-700-56059,35,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,019-700-56059,Low,1,9,0,,,,,,
275,Rabeya Rahman,Female,Sapphire,013-937-51700,30,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,013-937-51700,High,1,3,1,,,,,,
276,Abdullah Morshed,Male,Maria B.,017-948-81500,37,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7500,120,7620,017-948-81500,Low,3,8,0,,,,,,
277,Irina Ali,Female,Amir Adnan,019-787-99094,39,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,019-787-99094,Low,1,10,0,,,,,,
278,Farhana Nur,Female,Ethnic,018-864-27037,22,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,018-864-27037,High,1,7,1,,,,,,
279,Irina Haque,Female,Maria B.,017-825-50759,41,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",7500,120,7620,017-825-50759,Low,7,8,0,,,,,,
280,Lamisa Biswas,Female,Mushq,015-165-22006,22,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6890,70,6960,015-165-22006,Low,1,4,0,,,,,,
281,Sharmin Sultana,Female,Faraz Manan,015-807-90033,41,Khulna,"House #1, Lane #5, Sonadanga, Khulna",9000,120,9120,015-807-90033,Low,6,9,0,,,,,,
282,Farhana Rowshan,Female,Mushq,019-339-43909,41,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,019-339-43909,High,1,4,1,,,,,,
283,Nowshin Tasnim,Female,Baroque,019-244-47034,41,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",7560,120,7680,019-244-47034,Low,6,5,0,,,,,,
284,Farhana Tasnim,Female,Khaadi,017-753-71504,49,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",5990,120,6110,017-753-71504,Low,4,2,0,,,,,,
285,Tamanna Tasnim,Female,Khaadi,018-681-85603,31,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,018-681-85603,Low,1,2,0,,,,,,
286,Tamanna Chowdhury,Female,Khaadi,016-433-85600,26,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,016-433-85600,Low,3,2,0,,,,,,
287,Tashpia Das,Female,Mushq,015-202-41077,31,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,015-202-41077,Low,1,4,0,,,,,,
288,Nafisa Chowdhury,Female,Amir Adnan,018-334-91040,42,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9550,120,9670,018-334-91040,Low,3,10,0,,,,,,
289,Wamia Rowshan,Female,Sana Safinaz,018-190-92003,22,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,018-190-92003,High,3,6,1,,,,,,
290,Ayesha Biswas,Female,Maria B.,016-164-30931,23,Rangpur,"House #16, Road #10, Kaunia, Rangpur",7500,120,7620,016-164-30931,High,9,8,1,,,,,,
291,Jannatul Sabrin,Female,Ethnic,019-361-80136,36,Dinajpur,"Plot #9, Phulbari, Dinajpur",6500,120,6620,019-361-80136,Low,18,7,0,,,,,,
292,Ayesha Ali,Female,Khaadi,019-682-83068,41,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,019-682-83068,Low,1,2,0,,,,,,
293,Nafisa Islam,Female,Baroque,013-806-42053,36,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,013-806-42053,Low,3,5,0,,,,,,
294,Maria Noor,Female,Baroque,019-679-93011,26,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",7560,120,7680,019-679-93011,Low,13,5,0,,,,,,
295,Irina Tahsin,Female,Maria B.,016-782-11021,48,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,016-782-11021,Low,3,8,0,,,,,,
296,Ilma Ali,Female,Maria B.,018-576-10262,49,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",7500,120,7620,018-576-10262,Low,8,8,0,,,,,,
297,Salman Hossain,Male,Sana Safinaz,018-531-60890,24,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,018-531-60890,Low,1,6,0,,,,,,
298,Abdullah Chowdhury,Male,Khaadi,016-428-53000,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,016-428-53000,High,1,2,1,,,,,,
