Order ID,Customer Name,Gender,Product Details (Brand),Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value
188,Irina Nawar,Female,Amir Adnan,41,Rajshahi,"BRAC Bank Limited,CDA Avenue,Branch Hosna Kalam,Complex, Plot 64, Rajshahi",9550,120,9670,019-850-30656,Low
189,Raisa Noor,Female,Amir Adnan,37,Dhaka,"House 02,Road 04 Block B,banasree Rampura,Dhaka",9550,70,9620,013-831-50201,High
190,Nowshin Chowdhury,Female,Faraz Manan,45,Cox's Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",9000,120,9120,015-231-48106,High
191,Rabeya Ahmed,Female,Maria B.,48,Jamalpur,"Plot #8, Islampur, Jamalpur",7500,120,7620,015-512-25093,High
192,Lamisa Tahsin,Female,Baroque,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7560,120,7680,016-649-99062,Low
193,Farhan Hossain,Male,Ethnic,48,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",6500,120,6620,019-689-66067,Low
194,Arabi Haque,Female,Maria B.,48,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,018-635-31008,Low
195,Farhana Islam,Female,Maria B.,37,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,018-644-82806,Low
196,Nusrat Ali,Female,Faraz Manan,40,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,019-782-35306,Low
197,Fahim Khan,Male,Celina,28,Khulna,"House #1, Lane #5, Sonadanga, Khulna",5599,120,5719,018-633-61017,High
198,Fabliha Sabrin,Female,Amir Adnan,32,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9550,70,9620,015-691-63404,Low
199,Faiza Tabassum,Female,Ethnic,28,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",6500,120,6620,015-981-99955,High
200,Rabeya Khan,Female,Sapphire,22,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7180,70,7250,018-259-51108,Low
201,Maria Jahan,Female,Sapphire,28,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",7180,120,7300,017-973-83065,Low
202,Imran Sakib,Male,Sana Safinaz,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,019-891-48601,Low
203,Ayesha Khan,Female,Baroque,50,Kushtia,"Plot #6, Kumarkhali, Kushtia",7560,120,7680,019-463-41707,High
204,Ayesha Fairooz,Female,Sana Safinaz,22,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",10590,70,10660,015-948-59509,Low
205,Mahir Hassan,Male,Maria B.,24,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,015-986-80110,High
206,Lamia Sabah,Female,Baroque,25,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",7560,120,7680,019-860-96706,Low
207,Simanto Uddin,Male,Maria B.,28,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",7500,120,7620,016-316-42605,Low
208,Nusrat Ahmed,Female,Sapphire,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7180,70,7250,019-552-42207,Low
209,Labiba Ali,Female,Baroque,42,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7560,120,7680,013-255-70519,Low
210,Labiba Noor,Female,Faraz Manan,49,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9000,120,9120,016-707-26066,Low
211,Sujana Das,Female,Mushq,22,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",6890,120,7010,016-433-28092,High
212,Labony Akhtar,Female,Celina,49,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,018-578-94098,Low
213,Jannatul Hossain,Female,Sana Safinaz,41,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",10590,120,10710,019-823-58504,Low
214,Raisa Ali,Female,Sana Safinaz,38,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,017-538-22057,High
215,Farinaj Islam,Female,Mushq,30,Bogura,"Plot #7, Sherpur, Bogura",6890,120,7010,019-771-41203,High
216,Nowshin Mahi,Female,Faraz Manan,40,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,016-214-90887,Low
217,Jamil Morshed,Male,Khaadi,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,019-475-30839,High
218,Tashpia Ali,Female,Sana Safinaz,44,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,013-188-60018,Low
219,Sabina Karim,Female,Celina,42,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,015-614-94808,High
220,Raisa Nawar,Female,Mushq,44,Comilla,"House #6, Lane #6, Kandirpar, Comilla",6890,120,7010,017-273-47051,Low
221,Ilma Karim,Female,Mushq,39,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,013-846-30007,Low
222,Arabi Akhtar,Female,Amir Adnan,23,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",9550,120,9670,015-696-95003,Low
223,Tashfia Ahmed,Female,Maria B.,34,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,019-233-64069,High
224,Saima Sabrin,Female,Baroque,32,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7560,120,7680,019-434-75402,Low
225,Farib Islam,Male,Ethnic,45,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,019-374-14041,Low
226,Anisha Tahsin,Female,Sana Safinaz,23,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,016-313-95053,Low
227,Parthib Ahmed,Male,Celina,40,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,015-227-46709,High
228,Tamanna Rowshan,Female,Baroque,48,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,019-994-35106,Low
229,Sabina Tahsin,Female,Ethnic,48,Tangail,"Flat #3, Building #14, Kalihati, Tangail",6500,120,6620,019-140-53083,Low
230,Labiba Jahan,Female,Sana Safinaz,24,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",10590,120,10710,015-577-23304,Low
231,Alishba Haque,Female,Sana Safinaz,24,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,019-402-13806,High
232,Shahid Yasir,Male,Sana Safinaz,31,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,019-790-15700,High
233,Sumaiya Khan,Female,Sana Safinaz,22,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,015-870-50096,High
234,Labiba Nur,Female,Sana Safinaz,40,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,019-264-63011,High
235,Anisha Ahmed,Female,Sana Safinaz,41,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",10590,120,10710,017-210-37201,High
236,Raisa Das,Female,Sana Safinaz,28,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",10590,120,10710,019-110-39006,High
237,Sharmin Noor,Female,Sana Safinaz,23,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",10590,120,10710,019-531-45603,High
238,Sabina Ahmed,Female,Sana Safinaz,32,Barisal,"House #10, Lane #3, Natullabad, Barisal",10590,120,10710,017-218-97409,High
239,Simanto Chowdhury,Male,Sana Safinaz,23,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,017-106-35104,High
240,Sadman Zaman,Male,Sana Safinaz,23,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",10590,120,10710,018-734-64005,High
241,Miniba Ahmed,Female,Sana Safinaz,30,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",10590,120,10710,019-514-13033,High
242,Ayesha Fairooz,Female,Ethnic,36,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6500,120,6620,013-167-73021,High
243,Abonty Khan,Female,Amir Adnan,28,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,018-335-52056,Low
244,Miniba Khan,Female,Baroque,43,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",7560,120,7680,018-968-55006,High
245,Miniba Hossain,Female,Sapphire,41,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7180,70,7250,019-531-42049,Low
246,Nazia Fairooz,Female,Baroque,23,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",7560,120,7680,015-846-73036,Low
247,Mahbuba Tabassum,Female,Mushq,29,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6890,120,7010,018-426-58697,Low
248,Mahir Uddin,Male,Sana Safinaz,45,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",10590,120,10710,017-777-85981,Low
249,Arabi Sobhan,Female,Celina,35,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",5599,120,5719,016-992-30993,High
250,Tahmina Sabrin,Female,Khaadi,49,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,019-490-47297,Low
251,Miniba Nur,Female,Khaadi,33,Tangail,"Flat #3, Building #14, Kalihati, Tangail",5990,120,6110,016-739-29062,Low
252,Tashpia Ahmed,Female,Sapphire,47,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7180,120,7300,015-409-51850,Low
253,Abrar Chowdhury,Male,Sana Safinaz,37,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,013-904-35004,Low
254,iqdidar Yasir,Male,Sapphire,35,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,015-321-68903,High
255,Raisa Chowdhury,Female,Ethnic,38,Khulna,"House #1, Lane #5, Sonadanga, Khulna",6500,120,6620,016-943-40543,Low
256,Nafis Islam,Male,Amir Adnan,42,Khulna,"Plot #7, DA Khan Road, Khulna",9550,120,9670,018-622-49531,Low
257,Tanjim Ahmed,Male,Sapphire,22,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,015-984-66986,High
258,Maria Rahman,Female,Khaadi,46,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,019-132-40946,Low
259,Lamisa Biswas,Female,Celina,48,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,013-878-59994,Low
260,Mahbuba Hossain,Female,Khaadi,27,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,017-482-16950,Low
261,Wamia Sobhan,Female,Celina,49,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",5599,120,5719,016-348-35968,Low
262,Anisha Khan,Female,Sapphire,41,Barisal,"House #10, Lane #3, Natullabad, Barisal",7180,120,7300,019-749-81915,Low
263,Miniba Nawar,Female,Ethnic,30,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",6500,120,6620,019-850-47071,Low
264,Nusrat Hossain,Female,Maria B.,34,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,019-524-16080,Low
265,Nazia Tabassum,Female,Ethnic,30,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",6500,120,6620,018-356-18026,Low
266,Tamanna Ahmed,Female,Maria B.,30,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,018-823-16089,Low
267,Nowshin Tasnim,Female,Khaadi,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,016-207-60228,Low
268,Raisa Ferdous,Female,Khaadi,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,018-444-81404,Low
269,Anisha Ahmed,Female,Sana Safinaz,43,Kushtia,"Plot #6, Kumarkhali, Kushtia",10590,120,10710,018-744-78032,Low
270,Ayesha Noor,Female,Faraz Manan,48,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",9000,120,9120,019-253-80094,High
271,Rabeya Akhtar,Female,Sapphire,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,015-286-50402,High
272,Tahmina Nur,Female,Khaadi,47,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",5990,120,6110,015-552-90405,Low
273,Rabeya Sabrin,Female,Celina,46,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",5599,120,5719,017-579-15209,Low
274,Sabina Fairooz,Female,Faraz Manan,35,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,019-700-56059,Low
275,Rabeya Rahman,Female,Sapphire,30,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,013-937-51700,High
276,Abdullah Morshed,Male,Maria B.,37,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7500,120,7620,017-948-81500,Low
277,Irina Ali,Female,Amir Adnan,39,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,019-787-99094,Low
278,Farhana Nur,Female,Ethnic,22,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6500,70,6570,018-864-27037,High
279,Irina Haque,Female,Maria B.,41,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",7500,120,7620,017-825-50759,Low
280,Lamisa Biswas,Female,Mushq,22,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6890,70,6960,015-165-22006,Low
281,Sharmin Sultana,Female,Faraz Manan,41,Khulna,"House #1, Lane #5, Sonadanga, Khulna",9000,120,9120,015-807-90033,Low
282,Farhana Rowshan,Female,Mushq,41,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,019-339-43909,High
283,Nowshin Tasnim,Female,Baroque,41,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",7560,120,7680,019-244-47034,Low
284,Farhana Tasnim,Female,Khaadi,49,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",5990,120,6110,017-753-71504,Low
285,Tamanna Tasnim,Female,Khaadi,31,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,018-681-85603,Low
286,Tamanna Chowdhury,Female,Khaadi,26,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,016-433-85600,Low
287,Tashpia Das,Female,Mushq,31,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,015-202-41077,Low
288,Nafisa Chowdhury,Female,Amir Adnan,42,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9550,120,9670,018-334-91040,Low
289,Wamia Rowshan,Female,Sana Safinaz,22,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,018-190-92003,High
290,Ayesha Biswas,Female,Maria B.,23,Rangpur,"House #16, Road #10, Kaunia, Rangpur",7500,120,7620,016-164-30931,High
291,Jannatul Sabrin,Female,Ethnic,36,Dinajpur,"Plot #9, Phulbari, Dinajpur",6500,120,6620,019-361-80136,Low
292,Ayesha Ali,Female,Khaadi,41,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,019-682-83068,Low
293,Nafisa Islam,Female,Baroque,36,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,013-806-42053,Low
294,Maria Noor,Female,Baroque,26,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",7560,120,7680,019-679-93011,Low
295,Irina Tahsin,Female,Maria B.,48,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,016-782-11021,Low
296,Ilma Ali,Female,Maria B.,49,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",7500,120,7620,018-576-10262,Low
297,Salman Hossain,Male,Sana Safinaz,24,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",10590,70,10660,018-531-60890,Low
298,Abdullah Chowdhury,Male,Khaadi,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,016-428-53000,High
299,Nafi Barua,Male,Khaadi,46,Khulna,"House #1, Lane #5, Sonadanga, Khulna",5990,120,6110,019-348-60825,Low
300,Sujana Islam,Female,Khaadi,41,Tangail,"Flat #3, Building #14, Kalihati, Tangail",5990,120,6110,015-872-46044,Low
301,Ayesha Ferdous,Female,Khaadi,30,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",5990,120,6110,018-993-50096,Low
302,Labony Karim,Female,Celina,23,Jamalpur,"Plot #8, Islampur, Jamalpur",5599,120,5719,018-788-19074,Low
303,Ilma Nawar,Female,Celina,38,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5599,120,5719,018-930-51018,Low
304,Abonty Tasneem,Female,Amir Adnan,38,Faridpur,"Plot #5, Charbhadrasan, Faridpur",9550,120,9670,017-878-33090,Low
305,Alishba Akhtar,Female,Amir Adnan,40,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9550,70,9620,015-893-87018,High
306,Tamanna Rowshan,Female,Sapphire,32,Mymensingh,"Plot #5, Trishal, Mymensingh",7180,120,7300,013-283-35082,High
307,Lamisa Ahmed,Female,Ethnic,50,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,018-161-15002,Low
308,Wamia Tahsin,Female,Celina,46,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",5599,120,5719,019-898-14034,Low
309,Himeka Sultana,Female,Celina,36,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",5599,120,5719,013-367-96072,Low
310,Farhana Mahi,Female,Sana Safinaz,22,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,016-125-34070,Low
311,Tashfia Karim,Female,Sapphire,31,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",7180,120,7300,017-752-32023,High
312,Sabina Tasneem,Female,Baroque,31,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,013-223-25605,Low
313,Farhana Jahan,Female,Amir Adnan,30,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",9550,120,9670,019-622-46802,Low
314,Rifat Khan,Male,Faraz Manan,32,Dinajpur,"Plot #9, Phulbari, Dinajpur",9000,120,9120,013-124-33109,High
315,Nafisa Karim,Female,Maria B.,44,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",7500,120,7620,015-516-13600,High
316,Nazia Sobhan,Female,Ethnic,26,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,018-528-66088,Low
317,Anisha Islam,Female,Baroque,30,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,016-168-64106,Low
318,Nusrat Islam,Female,Mushq,43,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",6890,120,7010,016-446-12501,Low
319,Ayesha Islam,Female,Mushq,39,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6890,70,6960,018-787-66014,Low
320,Raisa Khan,Female,Celina,40,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",5599,120,5719,018-802-44700,Low
321,Raisa Nur,Female,Faraz Manan,32,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",9000,120,9120,017-554-77404,Low
322,Faiza Sabrin,Female,Khaadi,30,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,015-389-60357,High
323,Sharmin Rahman,Female,Khaadi,27,Comilla,"House #6, Lane #6, Kandirpar, Comilla",5990,120,6110,016-629-68099,Low
324,Nusrat Sultana,Female,Khaadi,34,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5990,120,6110,015-906-80155,Low
325,Farhan Ahmed,Male,Khaadi,35,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5990,120,6110,019-928-80422,Low
326,Imran Uddin,Male,Khaadi,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,019-815-70063,Low
327,Labiba Khan,Female,Khaadi,33,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",5990,120,6110,013-527-10049,Low
328,Urmi Ahmed,Female,Khaadi,39,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,018-659-27801,Low
329,Labiba Haque,Female,Mushq,23,Tangail,"House #16, Road #11, Gopalpur, Tangail",6890,120,7010,015-612-64605,Low
330,Saima Fairooz,Female,Celina,23,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,013-803-56047,Low
331,Himeka Mahi,Female,Sapphire,28,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",7180,120,7300,013-720-43007,Low
332,Abonty Tasneem,Female,Maria B.,28,Rangpur,"Apartment #7, Block #G, Pirgacha, Rangpur",7500,120,7620,015-392-25700,Low
333,Sharmin Tabassum,Female,Maria B.,31,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",7500,120,7620,019-362-78605,Low
334,Fayaz Islam,Male,Khaadi,39,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,019-430-36065,Low
335,Arabi Tasneem,Female,Celina,34,Narsingdi,"Flat #8, Building #16, Raipura, Narsingdi",5599,120,5719,018-341-55058,Low
336,Nusrat Sobhan,Female,Ethnic,43,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6500,70,6570,019-327-26502,Low
337,Sobhan Chowdhury,Male,Celina,30,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,016-163-40052,Low
338,Tahmina Biswas,Female,Sana Safinaz,47,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,018-657-56090,Low
339,Faiza Jahan,Female,Celina,46,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",5599,120,5719,015-761-32606,High
340,Farhana Tabassum,Female,Sapphire,48,Kushtia,"House #14, Road #8, Bheramara, Kushtia",7180,120,7300,019-280-64180,Low
341,Himeka Ali,Female,Faraz Manan,28,Cox's Bazar,"House #20, Road #5, Ramu, Coxs Bazar",9000,120,9120,018-715-90658,Low
342,Nazia Karim,Female,Baroque,24,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,017-131-63074,High
343,Raisa Khan,Female,Faraz Manan,30,Narayanganj,"Plot #9, Rupganj, Narayanganj",9000,120,9120,016-168-40219,Low
344,Wamia Tasneem,Female,Maria B.,32,Narayanganj,"House #5, Lane #4, Fatullah, Narayanganj",7500,120,7620,015-146-67029,High
345,Lamisa Ahmed,Female,Khaadi,35,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,018-794-84200,Low
346,Sumaiya Ahmed,Female,Baroque,46,Barisal,"House #10, Lane #3, Natullabad, Barisal",7560,120,7680,016-908-78080,Low
347,Urmi Fairooz,Female,Maria B.,36,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",7500,120,7620,019-163-47030,Low
348,Tahmina Sobhan,Female,Ethnic,44,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",6500,120,6620,015-624-04587,Low
349,Ayesha Sabrin,Female,Sapphire,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7180,120,7300,019-554-11007,Low
350,Rabeya Khan,Female,Baroque,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,015-878-28693,Low
351,Miniba Haque,Female,Amir Adnan,24,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",9550,120,9670,017-784-28930,Low
352,Himeka Hossain,Female,Amir Adnan,34,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",9550,120,9670,013-738-14976,High
353,Lamisa Noor,Female,Amir Adnan,42,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9550,120,9670,018-144-52694,High
354,Nusrat Ali,Female,Faraz Manan,24,Cox's Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",9000,120,9120,016-195-33939,High
355,Sabina Nawar,Female,Baroque,50,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,015-171-12193,High
356,Rabeya Tahsin,Female,Ethnic,24,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,019-666-93391,Low
357,Faiza Ali,Female,Mushq,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,015-291-72931,Low
358,Raisa Chowdhury,Female,Sana Safinaz,25,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,016-433-79591,Low
359,Labiba Hossain,Female,Ethnic,29,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6500,120,6620,015-921-29971,High
360,Fahim Khan,Male,Khaadi,46,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,017-201-79500,Low
361,Nazia Ferdous,Female,Ethnic,25,Narayanganj,"Flat #7, Building #12, Sonargaon, Narayanganj",6500,120,6620,017-168-99080,Low
362,Farhan Ahmed,Male,Amir Adnan,22,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",9550,120,9670,019-823-38994,Low
363,Nafi Islam,Male,Maria B.,30,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,014-925-64097,High
364,Tahmina Sabrin,Female,Ethnic,50,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6500,70,6570,018-467-16996,Low
365,Karim Miah,Male,Sapphire,31,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",7180,120,7300,015-924-79576,Low
366,Rabeya Tabassum,Female,Baroque,35,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,016-972-82983,Low
367,Tahmina Ali,Female,Faraz Manan,23,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9000,70,9070,016-368-97895,Low
368,Fazle Rahman,Male,Celina,49,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",5599,120,5719,017-906-39996,High
369,Farhana Karim,Female,Khaadi,43,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,013-710-19768,Low
